zh-test-mixed-right	地	d	地
zh-test-full	障礙	zhangai	障礙
zh-test-initial	障礙	za	障礙
zh-test-mixed-left	障礙	zhanga	障礙
zh-test-mixed-right	障礙	zai	障礙
zh-test-full	小說	xiaoshuo	小說
zh-test-initial	小說	xs	小說
zh-test-mixed-left	小說	xiaos	小說
zh-test-mixed-right	小說	xshuo	小說
zh-test-full	具有	juyou	具有
zh-test-initial	具有	jy	具有
zh-test-mixed-left	具有	juy	具有
zh-test-mixed-right	具有	jyou	具有
zh-test-full	蝴蝶	hudie	蝴蝶
zh-test-initial	蝴蝶	hd	蝴蝶
zh-test-mixed-left	蝴蝶	hud	蝴蝶
zh-test-mixed-right	蝴蝶	hdie	蝴蝶
zh-test-full	戰役	zhanyi	戰役
zh-test-initial	戰役	zy	戰役
zh-test-mixed-left	戰役	zhany	戰役
zh-test-mixed-right	戰役	zyi	戰役
zh-test-full	盆地	pendi	盆地
zh-test-initial	盆地	pd	盆地
zh-test-mixed-left	盆地	pend	盆地
zh-test-mixed-right	盆地	pdi	盆地
zh-test-full	即將	jijiang	即將
zh-test-initial	即將	jj	即將
zh-test-mixed-left	即將	jij	即將
zh-test-mixed-right	即將	jjiang	即將
zh-test-full	陷入	xianru	陷入
zh-test-initial	陷入	xr	陷入
zh-test-mixed-left	陷入	xianr	陷入
zh-test-mixed-right	陷入	xru	陷入
zh-test-full	沒法	meifa	沒法
zh-test-initial	沒法	mf	沒法
zh-test-mixed-left	沒法	meif	沒法
zh-test-mixed-right	沒法	mfa	沒法
zh-test-full	腳	jiao	腳
zh-test-initial	腳	j	腳
zh-test-mixed-left	腳	jiao	腳
zh-test-mixed-right	腳	j	腳
zh-test-full	枚	mei	枚
zh-test-initial	枚	m	枚
zh-test-mixed-left	枚	mei	枚
zh-test-mixed-right	枚	m	枚
zh-test-full	示威	shiwei	示威
zh-test-initial	示威	sw	示威
zh-test-mixed-left	示威	shiw	示威
zh-test-mixed-right	示威	swei	示威
zh-test-full	時期	shiqi	時期
zh-test-initial	時期	sq	時期
zh-test-mixed-left	時期	shiq	時期
zh-test-mixed-right	時期	sqi	時期
zh-test-full	簽約	qianyue	簽約
zh-test-initial	簽約	qy	簽約
zh-test-mixed-left	簽約	qiany	簽約
zh-test-mixed-right	簽約	qyue	簽約
zh-test-full	前述	qianshu	前述
zh-test-initial	前述	qs	前述
zh-test-mixed-left	前述	qians	前述
zh-test-mixed-right	前述	qshu	前述
zh-test-full	為人	weiren	為人
zh-test-initial	為人	wr	為人
zh-test-mixed-left	為人	weir	為人
zh-test-mixed-right	為人	wren	為人
zh-test-full	費城	feicheng	費城
zh-test-initial	費城	fc	費城
zh-test-mixed-left	費城	feic	費城
zh-test-mixed-right	費城	fcheng	費城
zh-test-full	最終	zuizhong	最終
zh-test-initial	最終	zz	最終
zh-test-mixed-left	最終	zuiz	最終
zh-test-mixed-right	最終	zzhong	最終
zh-test-full	耕作	gengzuo	耕作
zh-test-initial	耕作	gz	耕作
zh-test-mixed-left	耕作	gengz	耕作
zh-test-mixed-right	耕作	gzuo	耕作
zh-test-full	最	zui	最
zh-test-initial	最	z	最
zh-test-mixed-left	最	zui	最
zh-test-mixed-right	最	z	最
zh-test-full	戰亂	zhanluan	戰亂
zh-test-initial	戰亂	zl	戰亂
zh-test-mixed-left	戰亂	zhanl	戰亂
zh-test-mixed-right	戰亂	zluan	戰亂
zh-test-full	出	chu	出
zh-test-initial	出	c	出
zh-test-mixed-left	出	chu	出
zh-test-mixed-right	出	c	出
zh-test-full	交換	jiaohuan	交換
zh-test-initial	交換	jh	交換
zh-test-mixed-left	交換	jiaoh	交換
zh-test-mixed-right	交換	jhuan	交換
zh-test-full	表演	biaoyan	表演
zh-test-initial	表演	by	表演
zh-test-mixed-left	表演	biaoy	表演
zh-test-mixed-right	表演	byan	表演
zh-test-full	圖	tu	圖
zh-test-initial	圖	t	圖
zh-test-mixed-left	圖	tu	圖
zh-test-mixed-right	圖	t	圖
zh-test-full	姪子	zhizi	姪子
zh-test-initial	姪子	zz	姪子
zh-test-mixed-left	姪子	zhiz	姪子
zh-test-mixed-right	姪子	zzi	姪子
zh-test-full	根源	genyuan	根源
zh-test-initial	根源	gy	根源
zh-test-mixed-left	根源	geny	根源
zh-test-mixed-right	根源	gyuan	根源
zh-test-full	長男	zhangnan	長男
zh-test-initial	長男	zn	長男
zh-test-mixed-left	長男	zhangn	長男
zh-test-mixed-right	長男	znan	長男
zh-test-full	贊同	zantong	贊同
zh-test-initial	贊同	zt	贊同
zh-test-mixed-left	贊同	zant	贊同
zh-test-mixed-right	贊同	ztong	贊同
zh-test-full	基建	jijian	基建
zh-test-initial	基建	jj	基建
zh-test-mixed-left	基建	jij	基建
zh-test-mixed-right	基建	jjian	基建
zh-test-full	小型	xiaoxing	小型
zh-test-initial	小型	xx	小型
zh-test-mixed-left	小型	xiaox	小型
zh-test-mixed-right	小型	xxing	小型
zh-test-full	支持	zhichi	支持
zh-test-initial	支持	zc	支持
zh-test-mixed-left	支持	zhic	支持
zh-test-mixed-right	支持	zchi	支持
zh-test-full	吐露	tulu	吐露
zh-test-initial	吐露	tl	吐露
zh-test-mixed-left	吐露	tul	吐露
zh-test-mixed-right	吐露	tlu	吐露
zh-test-full	均衡	junheng	均衡
zh-test-initial	均衡	jh	均衡
zh-test-mixed-left	均衡	junh	均衡
zh-test-mixed-right	均衡	jheng	均衡
zh-test-full	土壤	turang	土壤
zh-test-initial	土壤	tr	土壤
zh-test-mixed-left	土壤	tur	土壤
zh-test-mixed-right	土壤	trang	土壤
zh-test-full	後	hou	後
zh-test-initial	後	h	後
zh-test-mixed-left	後	hou	後
zh-test-mixed-right	後	h	後
zh-test-full	住房	zhufang	住房
zh-test-initial	住房	zf	住房
zh-test-mixed-left	住房	zhuf	住房
zh-test-mixed-right	住房	zfang	住房
zh-test-full	沖洗	chongxi	沖洗
zh-test-initial	沖洗	cx	沖洗
zh-test-mixed-left	沖洗	chongx	沖洗
zh-test-mixed-right	沖洗	cxi	沖洗
zh-test-full	螢幕	yingmu	螢幕
zh-test-initial	螢幕	ym	螢幕
zh-test-mixed-left	螢幕	yingm	螢幕
zh-test-mixed-right	螢幕	ymu	螢幕
zh-test-full	平方公里	pingfanggongli	平方公里
zh-test-initial	平方公里	pfgl	平方公里
zh-test-mixed-left	平方公里	pingfgongl	平方公里
zh-test-mixed-right	平方公里	pfanggli	平方公里
zh-test-full	得知	dezhi	得知
zh-test-initial	得知	dz	得知
zh-test-mixed-left	得知	dez	得知
zh-test-mixed-right	得知	dzhi	得知
zh-test-full	國防	guofang	國防
zh-test-initial	國防	gf	國防
zh-test-mixed-left	國防	guof	國防
zh-test-mixed-right	國防	gfang	國防
zh-test-full	較高	jiaogao	較高
zh-test-initial	較高	jg	較高
zh-test-mixed-left	較高	jiaog	較高
zh-test-mixed-right	較高	jgao	較高
zh-test-full	擁有	yongyou	擁有
zh-test-initial	擁有	yy	擁有
zh-test-mixed-left	擁有	yongy	擁有
zh-test-mixed-right	擁有	yyou	擁有
zh-test-full	這裡	zheli	這裡
zh-test-initial	這裡	zl	這裡
zh-test-mixed-left	這裡	zhel	這裡
zh-test-mixed-right	這裡	zli	這裡
zh-test-full	分別	fenbie	分別
zh-test-initial	分別	fb	分別
zh-test-mixed-left	分別	fenb	分別
zh-test-mixed-right	分別	fbie	分別
zh-test-full	質量	zhiliang	質量
zh-test-initial	質量	zl	質量
zh-test-mixed-left	質量	zhil	質量
zh-test-mixed-right	質量	zliang	質量
zh-test-full	真實	zhenshi	真實
zh-test-initial	真實	zs	真實
zh-test-mixed-left	真實	zhens	真實
zh-test-mixed-right	真實	zshi	真實
zh-test-full	地下	dixia	地下
zh-test-initial	地下	dx	地下
zh-test-mixed-left	地下	dix	地下
zh-test-mixed-right	地下	dxia	地下
zh-test-full	導演	daoyan	導演
zh-test-initial	導演	dy	導演
zh-test-mixed-left	導演	daoy	導演
zh-test-mixed-right	導演	dyan	導演
zh-test-full	朝	zhao	朝
zh-test-initial	朝	z	朝
zh-test-mixed-left	朝	zhao	朝
zh-test-mixed-right	朝	z	朝
zh-test-full	天道	tiandao	天道
zh-test-initial	天道	td	天道
zh-test-mixed-left	天道	tiand	天道
zh-test-mixed-right	天道	tdao	天道
zh-test-full	狂歡	kuanghuan	狂歡
zh-test-initial	狂歡	kh	狂歡
zh-test-mixed-left	狂歡	kuangh	狂歡
zh-test-mixed-right	狂歡	khuan	狂歡
zh-test-full	民主	minzhu	民主
zh-test-initial	民主	mz	民主
zh-test-mixed-left	民主	minz	民主
zh-test-mixed-right	民主	mzhu	民主
zh-test-full	寢室	qinshi	寢室
zh-test-initial	寢室	qs	寢室
zh-test-mixed-left	寢室	qins	寢室
zh-test-mixed-right	寢室	qshi	寢室
zh-test-full	火	huo	火
zh-test-initial	火	h	火
zh-test-mixed-left	火	huo	火
zh-test-mixed-right	火	h	火
zh-test-full	品系	pinxi	品系
zh-test-initial	品系	px	品系
zh-test-mixed-left	品系	pinx	品系
zh-test-mixed-right	品系	pxi	品系
zh-test-full	主張	zhuzhang	主張
zh-test-initial	主張	zz	主張
zh-test-mixed-left	主張	zhuz	主張
zh-test-mixed-right	主張	zzhang	主張
zh-test-full	特區	tequ	特區
zh-test-initial	特區	tq	特區
zh-test-mixed-left	特區	teq	特區
zh-test-mixed-right	特區	tqu	特區
zh-test-full	協助	xiezhu	協助
zh-test-initial	協助	xz	協助
zh-test-mixed-left	協助	xiez	協助
zh-test-mixed-right	協助	xzhu	協助
zh-test-full	再度	zaidu	再度
zh-test-initial	再度	zd	再度
zh-test-mixed-left	再度	zaid	再度
zh-test-mixed-right	再度	zdu	再度
zh-test-full	於	wu	於
zh-test-initial	於	w	於
zh-test-mixed-left	於	wu	於
zh-test-mixed-right	於	w	於
zh-test-full	遼陽	liaoyang	遼陽
zh-test-initial	遼陽	ly	遼陽
zh-test-mixed-left	遼陽	liaoy	遼陽
zh-test-mixed-right	遼陽	lyang	遼陽
zh-test-full	精心	jingxin	精心
zh-test-initial	精心	jx	精心
zh-test-mixed-left	精心	jingx	精心
zh-test-mixed-right	精心	jxin	精心
zh-test-full	轟動	hongdong	轟動
zh-test-initial	轟動	hd	轟動
zh-test-mixed-left	轟動	hongd	轟動
zh-test-mixed-right	轟動	hdong	轟動
zh-test-full	南岸	nanan	南岸
zh-test-initial	南岸	na	南岸
zh-test-mixed-left	南岸	nana	南岸
zh-test-mixed-right	南岸	nan	南岸
zh-test-full	嚴密	yanmi	嚴密
zh-test-initial	嚴密	ym	嚴密
zh-test-mixed-left	嚴密	yanm	嚴密
zh-test-mixed-right	嚴密	ymi	嚴密
zh-test-full	拘留	juliu	拘留
zh-test-initial	拘留	jl	拘留
zh-test-mixed-left	拘留	jul	拘留
zh-test-mixed-right	拘留	jliu	拘留
zh-test-full	公司	gongsi	公司
zh-test-initial	公司	gs	公司
zh-test-mixed-left	公司	gongs	公司
zh-test-mixed-right	公司	gsi	公司
zh-test-full	命令	mingling	命令
zh-test-initial	命令	ml	命令
zh-test-mixed-left	命令	mingl	命令
zh-test-mixed-right	命令	mling	命令
zh-test-full	贏得	yingde	贏得
zh-test-initial	贏得	yd	贏得
zh-test-mixed-left	贏得	yingd	贏得
zh-test-mixed-right	贏得	yde	贏得
zh-test-full	部隊	budui	部隊
zh-test-initial	部隊	bd	部隊
zh-test-mixed-left	部隊	bud	部隊
zh-test-mixed-right	部隊	bdui	部隊
zh-test-full	本劇	benju	本劇
zh-test-initial	本劇	bj	本劇
zh-test-mixed-left	本劇	benj	本劇
zh-test-mixed-right	本劇	bju	本劇
zh-test-full	玩家	wanjia	玩家
zh-test-initial	玩家	wj	玩家
zh-test-mixed-left	玩家	wanj	玩家
zh-test-mixed-right	玩家	wjia	玩家
zh-test-full	敵人	diren	敵人
zh-test-initial	敵人	dr	敵人
zh-test-mixed-left	敵人	dir	敵人
zh-test-mixed-right	敵人	dren	敵人
zh-test-full	不明	buming	不明
zh-test-initial	不明	bm	不明
zh-test-mixed-left	不明	bum	不明
zh-test-mixed-right	不明	bming	不明
zh-test-full	動亂	dongluan	動亂
zh-test-initial	動亂	dl	動亂
zh-test-mixed-left	動亂	dongl	動亂
zh-test-mixed-right	動亂	dluan	動亂
zh-test-full	秦	qin	秦
zh-test-initial	秦	q	秦
zh-test-mixed-left	秦	qin	秦
zh-test-mixed-right	秦	q	秦
zh-test-full	存取	cunqu	存取
zh-test-initial	存取	cq	存取
zh-test-mixed-left	存取	cunq	存取
zh-test-mixed-right	存取	cqu	存取
zh-test-full	搬家	banjia	搬家
zh-test-initial	搬家	bj	搬家
zh-test-mixed-left	搬家	banj	搬家
zh-test-mixed-right	搬家	bjia	搬家
zh-test-full	拱	gong	拱
zh-test-initial	拱	g	拱
zh-test-mixed-left	拱	gong	拱
zh-test-mixed-right	拱	g	拱
zh-test-full	坊	fang	坊
zh-test-initial	坊	f	坊
zh-test-mixed-left	坊	fang	坊
zh-test-mixed-right	坊	f	坊
zh-test-full	喜歡	xihuan	喜歡
zh-test-initial	喜歡	xh	喜歡
zh-test-mixed-left	喜歡	xih	喜歡
zh-test-mixed-right	喜歡	xhuan	喜歡
zh-test-full	大石	dashi	大石
zh-test-initial	大石	ds	大石
zh-test-mixed-left	大石	das	大石
zh-test-mixed-right	大石	dshi	大石
zh-test-full	雕塑	diaosu	雕塑
zh-test-initial	雕塑	ds	雕塑
zh-test-mixed-left	雕塑	diaos	雕塑
zh-test-mixed-right	雕塑	dsu	雕塑
zh-test-full	採納	caina	採納
zh-test-initial	採納	cn	採納
zh-test-mixed-left	採納	cain	採納
zh-test-mixed-right	採納	cna	採納
zh-test-full	變遷	bianqian	變遷
zh-test-initial	變遷	bq	變遷
zh-test-mixed-left	變遷	bianq	變遷
zh-test-mixed-right	變遷	bqian	變遷
zh-test-full	海外	haiwai	海外
zh-test-initial	海外	hw	海外
zh-test-mixed-left	海外	haiw	海外
zh-test-mixed-right	海外	hwai	海外
zh-test-full	教授	jiaoshou	教授
zh-test-initial	教授	js	教授
zh-test-mixed-left	教授	jiaos	教授
zh-test-mixed-right	教授	jshou	教授
zh-test-full	地帶	didai	地帶
zh-test-initial	地帶	dd	地帶
zh-test-mixed-left	地帶	did	地帶
zh-test-mixed-right	地帶	ddai	地帶
zh-test-full	枯水	kushui	枯水
zh-test-initial	枯水	ks	枯水
zh-test-mixed-left	枯水	kus	枯水
zh-test-mixed-right	枯水	kshui	枯水
zh-test-full	館	guan	館
zh-test-initial	館	g	館
zh-test-mixed-left	館	guan	館
zh-test-mixed-right	館	g	館
zh-test-full	波	bo	波
zh-test-initial	波	b	波
zh-test-mixed-left	波	bo	波
zh-test-mixed-right	波	b	波
zh-test-full	事實	shishi	事實
zh-test-initial	事實	ss	事實
zh-test-mixed-left	事實	shis	事實
zh-test-mixed-right	事實	sshi	事實
zh-test-full	宮廷	gongting	宮廷
zh-test-initial	宮廷	gt	宮廷
zh-test-mixed-left	宮廷	gongt	宮廷
zh-test-mixed-right	宮廷	gting	宮廷
zh-test-full	等待	dengdai	等待
zh-test-initial	等待	dd	等待
zh-test-mixed-left	等待	dengd	等待
zh-test-mixed-right	等待	ddai	等待
zh-test-full	堆積	duiji	堆積
zh-test-initial	堆積	dj	堆積
zh-test-mixed-left	堆積	duij	堆積
zh-test-mixed-right	堆積	dji	堆積
zh-test-full	視	shi	視
zh-test-initial	視	s	視
zh-test-mixed-left	視	shi	視
zh-test-mixed-right	視	s	視
zh-test-full	督辦	duban	督辦
zh-test-initial	督辦	db	督辦
zh-test-mixed-left	督辦	dub	督辦
zh-test-mixed-right	督辦	dban	督辦
zh-test-full	才能	caineng	才能
zh-test-initial	才能	cn	才能
zh-test-mixed-left	才能	cain	才能
zh-test-mixed-right	才能	cneng	才能
zh-test-full	荷蘭	helan	荷蘭
zh-test-initial	荷蘭	hl	荷蘭
zh-test-mixed-left	荷蘭	hel	荷蘭
zh-test-mixed-right	荷蘭	hlan	荷蘭
zh-test-full	人們	renmen	人們
zh-test-initial	人們	rm	人們
zh-test-mixed-left	人們	renm	人們
zh-test-mixed-right	人們	rmen	人們
zh-test-full	機械	jixie	機械
zh-test-initial	機械	jx	機械
zh-test-mixed-left	機械	jix	機械
zh-test-mixed-right	機械	jxie	機械
zh-test-full	碼	ma	碼
zh-test-initial	碼	m	碼
zh-test-mixed-left	碼	ma	碼
zh-test-mixed-right	碼	m	碼
zh-test-full	創建	chuangjian	創建
zh-test-initial	創建	cj	創建
zh-test-mixed-left	創建	chuangj	創建
zh-test-mixed-right	創建	cjian	創建
zh-test-full	台北	taibei	台北
zh-test-initial	台北	tb	台北
zh-test-mixed-left	台北	taib	台北
zh-test-mixed-right	台北	tbei	台北
zh-test-full	蒸餾	zhengliu	蒸餾
zh-test-initial	蒸餾	zl	蒸餾
zh-test-mixed-left	蒸餾	zhengl	蒸餾
zh-test-mixed-right	蒸餾	zliu	蒸餾
zh-test-full	輛	liang	輛
zh-test-initial	輛	l	輛
zh-test-mixed-left	輛	liang	輛
zh-test-mixed-right	輛	l	輛
zh-test-full	分支	fenzhi	分支
zh-test-initial	分支	fz	分支
zh-test-mixed-left	分支	fenz	分支
zh-test-mixed-right	分支	fzhi	分支
zh-test-full	大幅	dafu	大幅
zh-test-initial	大幅	df	大幅
zh-test-mixed-left	大幅	daf	大幅
zh-test-mixed-right	大幅	dfu	大幅
zh-test-full	參觀	canguan	參觀
zh-test-initial	參觀	cg	參觀
zh-test-mixed-left	參觀	cang	參觀
zh-test-mixed-right	參觀	cguan	參觀
zh-test-full	重回	chonghui	重回
zh-test-initial	重回	ch	重回
zh-test-mixed-left	重回	chongh	重回
zh-test-mixed-right	重回	chui	重回
zh-test-full	需	xu	需
zh-test-initial	需	x	需
zh-test-mixed-left	需	xu	需
zh-test-mixed-right	需	x	需
zh-test-full	加州	jiazhou	加州
zh-test-initial	加州	jz	加州
zh-test-mixed-left	加州	jiaz	加州
zh-test-mixed-right	加州	jzhou	加州
zh-test-full	然而	raner	然而
zh-test-initial	然而	re	然而
zh-test-mixed-left	然而	rane	然而
zh-test-mixed-right	然而	rer	然而
zh-test-full	庭院	tingyuan	庭院
zh-test-initial	庭院	ty	庭院
zh-test-mixed-left	庭院	tingy	庭院
zh-test-mixed-right	庭院	tyuan	庭院
zh-test-full	分校	fenxiao	分校
zh-test-initial	分校	fx	分校
zh-test-mixed-left	分校	fenx	分校
zh-test-mixed-right	分校	fxiao	分校
zh-test-full	養女	yangnv	養女
zh-test-initial	養女	yn	養女
zh-test-mixed-left	養女	yangn	養女
zh-test-mixed-right	養女	ynv	養女
zh-test-full	父親	fuqin	父親
zh-test-initial	父親	fq	父親
zh-test-mixed-left	父親	fuq	父親
zh-test-mixed-right	父親	fqin	父親
zh-test-full	紀錄	jilu	紀錄
zh-test-initial	紀錄	jl	紀錄
zh-test-mixed-left	紀錄	jil	紀錄
zh-test-mixed-right	紀錄	jlu	紀錄
zh-test-full	宮城	gongcheng	宮城
zh-test-initial	宮城	gc	宮城
zh-test-mixed-left	宮城	gongc	宮城
zh-test-mixed-right	宮城	gcheng	宮城
zh-test-full	師團	shituan	師團
zh-test-initial	師團	st	師團
zh-test-mixed-left	師團	shit	師團
zh-test-mixed-right	師團	stuan	師團
zh-test-full	王朝	wangchao	王朝
zh-test-initial	王朝	wc	王朝
zh-test-mixed-left	王朝	wangc	王朝
zh-test-mixed-right	王朝	wchao	王朝
zh-test-full	可	ke	可
zh-test-initial	可	k	可
zh-test-mixed-left	可	ke	可
zh-test-mixed-right	可	k	可
zh-test-full	契約	qiyue	契約
zh-test-initial	契約	qy	契約
zh-test-mixed-left	契約	qiy	契約
zh-test-mixed-right	契約	qyue	契約
zh-test-full	斬首	zhanshou	斬首
zh-test-initial	斬首	zs	斬首
zh-test-mixed-left	斬首	zhans	斬首
zh-test-mixed-right	斬首	zshou	斬首
zh-test-full	淵	yuan	淵
zh-test-initial	淵	y	淵
zh-test-mixed-left	淵	yuan	淵
zh-test-mixed-right	淵	y	淵
zh-test-full	摩托	motuo	摩托
zh-test-initial	摩托	mt	摩托
zh-test-mixed-left	摩托	mot	摩托
zh-test-mixed-right	摩托	mtuo	摩托
zh-test-full	租住	zuzhu	租住
zh-test-initial	租住	zz	租住
zh-test-mixed-left	租住	zuz	租住
zh-test-mixed-right	租住	zzhu	租住
zh-test-full	對手	duishou	對手
zh-test-initial	對手	ds	對手
zh-test-mixed-left	對手	duis	對手
zh-test-mixed-right	對手	dshou	對手
zh-test-full	分布	fenbu	分布
zh-test-initial	分布	fb	分布
zh-test-mixed-left	分布	fenb	分布
zh-test-mixed-right	分布	fbu	分布
zh-test-full	歸宿	guisu	歸宿
zh-test-initial	歸宿	gs	歸宿
zh-test-mixed-left	歸宿	guis	歸宿
zh-test-mixed-right	歸宿	gsu	歸宿
zh-test-full	主持	zhuchi	主持
zh-test-initial	主持	zc	主持
zh-test-mixed-left	主持	zhuc	主持
zh-test-mixed-right	主持	zchi	主持
zh-test-full	寬度	kuandu	寬度
zh-test-initial	寬度	kd	寬度
zh-test-mixed-left	寬度	kuand	寬度
zh-test-mixed-right	寬度	kdu	寬度
zh-test-full	就讀	jiudu	就讀
zh-test-initial	就讀	jd	就讀
zh-test-mixed-left	就讀	jiud	就讀
zh-test-mixed-right	就讀	jdu	就讀
zh-test-full	姓名	xingming	姓名
zh-test-initial	姓名	xm	姓名
zh-test-mixed-left	姓名	xingm	姓名
zh-test-mixed-right	姓名	xming	姓名
zh-test-full	公眾	gongzhong	公眾
zh-test-initial	公眾	gz	公眾
zh-test-mixed-left	公眾	gongz	公眾
zh-test-mixed-right	公眾	gzhong	公眾
zh-test-full	買下	maixia	買下
zh-test-initial	買下	mx	買下
zh-test-mixed-left	買下	maix	買下
zh-test-mixed-right	買下	mxia	買下
zh-test-full	萬物	wanwu	萬物
zh-test-initial	萬物	ww	萬物
zh-test-mixed-left	萬物	wanw	萬物
zh-test-mixed-right	萬物	wwu	萬物
zh-test-full	以後	yihou	以後
zh-test-initial	以後	yh	以後
zh-test-mixed-left	以後	yih	以後
zh-test-mixed-right	以後	yhou	以後
zh-test-full	人文	renwen	人文
zh-test-initial	人文	rw	人文
zh-test-mixed-left	人文	renw	人文
zh-test-mixed-right	人文	rwen	人文
zh-test-full	轉換	zhuanhuan	轉換
zh-test-initial	轉換	zh	轉換
zh-test-mixed-left	轉換	zhuanh	轉換
zh-test-mixed-right	轉換	zhuan	轉換
zh-test-full	輪船	lunchuan	輪船
zh-test-initial	輪船	lc	輪船
zh-test-mixed-left	輪船	lunc	輪船
zh-test-mixed-right	輪船	lchuan	輪船
zh-test-full	不長	buzhang	不長
zh-test-initial	不長	bz	不長
zh-test-mixed-left	不長	buz	不長
zh-test-mixed-right	不長	bzhang	不長
zh-test-full	不可	buke	不可
zh-test-initial	不可	bk	不可
zh-test-mixed-left	不可	buk	不可
zh-test-mixed-right	不可	bke	不可
zh-test-full	糖尿	tangniao	糖尿
zh-test-initial	糖尿	tn	糖尿
zh-test-mixed-left	糖尿	tangn	糖尿
zh-test-mixed-right	糖尿	tniao	糖尿
zh-test-full	群島	qundao	群島
zh-test-initial	群島	qd	群島
zh-test-mixed-left	群島	qund	群島
zh-test-mixed-right	群島	qdao	群島
zh-test-full	提示	tishi	提示
zh-test-initial	提示	ts	提示
zh-test-mixed-left	提示	tis	提示
zh-test-mixed-right	提示	tshi	提示
zh-test-full	大義	dayi	大義
zh-test-initial	大義	dy	大義
zh-test-mixed-left	大義	day	大義
zh-test-mixed-right	大義	dyi	大義
zh-test-full	女兒	nver	女兒
zh-test-initial	女兒	ne	女兒
zh-test-mixed-left	女兒	nve	女兒
zh-test-mixed-right	女兒	ner	女兒
zh-test-full	華	hua	華
zh-test-initial	華	h	華
zh-test-mixed-left	華	hua	華
zh-test-mixed-right	華	h	華
zh-test-full	拋棄	paoqi	拋棄
zh-test-initial	拋棄	pq	拋棄
zh-test-mixed-left	拋棄	paoq	拋棄
zh-test-mixed-right	拋棄	pqi	拋棄
zh-test-full	高原	gaoyuan	高原
zh-test-initial	高原	gy	高原
zh-test-mixed-left	高原	gaoy	高原
zh-test-mixed-right	高原	gyuan	高原
zh-test-full	訓練	xunlian	訓練
zh-test-initial	訓練	xl	訓練
zh-test-mixed-left	訓練	xunl	訓練
zh-test-mixed-right	訓練	xlian	訓練
zh-test-full	感覺	ganjue	感覺
zh-test-initial	感覺	gj	感覺
zh-test-mixed-left	感覺	ganj	感覺
zh-test-mixed-right	感覺	gjue	感覺
zh-test-full	馬來西亞	malaixiya	馬來西亞
zh-test-initial	馬來西亞	mlxy	馬來西亞
zh-test-mixed-left	馬來西亞	malxiy	馬來西亞
zh-test-mixed-right	馬來西亞	mlaixya	馬來西亞
zh-test-full	植被	zhibei	植被
zh-test-initial	植被	zb	植被
zh-test-mixed-left	植被	zhib	植被
zh-test-mixed-right	植被	zbei	植被
zh-test-full	法庭	fating	法庭
zh-test-initial	法庭	ft	法庭
zh-test-mixed-left	法庭	fat	法庭
zh-test-mixed-right	法庭	fting	法庭
zh-test-full	二世	ershi	二世
zh-test-initial	二世	es	二世
zh-test-mixed-left	二世	ers	二世
zh-test-mixed-right	二世	eshi	二世
zh-test-full	服從	fucong	服從
zh-test-initial	服從	fc	服從
zh-test-mixed-left	服從	fuc	服從
zh-test-mixed-right	服從	fcong	服從
zh-test-full	群眾	qunzhong	群眾
zh-test-initial	群眾	qz	群眾
zh-test-mixed-left	群眾	qunz	群眾
zh-test-mixed-right	群眾	qzhong	群眾
zh-test-full	國君	guojun	國君
zh-test-initial	國君	gj	國君
zh-test-mixed-left	國君	guoj	國君
zh-test-mixed-right	國君	gjun	國君
zh-test-full	採訪	caifang	採訪
zh-test-initial	採訪	cf	採訪
zh-test-mixed-left	採訪	caif	採訪
zh-test-mixed-right	採訪	cfang	採訪
zh-test-full	天主	tianzhu	天主
zh-test-initial	天主	tz	天主
zh-test-mixed-left	天主	tianz	天主
zh-test-mixed-right	天主	tzhu	天主
zh-test-full	焚毀	fenhui	焚毀
zh-test-initial	焚毀	fh	焚毀
zh-test-mixed-left	焚毀	fenh	焚毀
zh-test-mixed-right	焚毀	fhui	焚毀
zh-test-full	爭奪	zhengduo	爭奪
zh-test-initial	爭奪	zd	爭奪
zh-test-mixed-left	爭奪	zhengd	爭奪
zh-test-mixed-right	爭奪	zduo	爭奪
zh-test-full	打	da	打
zh-test-initial	打	d	打
zh-test-mixed-left	打	da	打
zh-test-mixed-right	打	d	打
zh-test-full	化	hua	化
zh-test-initial	化	h	化
zh-test-mixed-left	化	hua	化
zh-test-mixed-right	化	h	化
zh-test-full	極	ji	極
zh-test-initial	極	j	極
zh-test-mixed-left	極	ji	極
zh-test-mixed-right	極	j	極
zh-test-full	操練	caolian	操練
zh-test-initial	操練	cl	操練
zh-test-mixed-left	操練	caol	操練
zh-test-mixed-right	操練	clian	操練
zh-test-full	溫暖	wennuan	溫暖
zh-test-initial	溫暖	wn	溫暖
zh-test-mixed-left	溫暖	wenn	溫暖
zh-test-mixed-right	溫暖	wnuan	溫暖
zh-test-full	則是	zeshi	則是
zh-test-initial	則是	zs	則是
zh-test-mixed-left	則是	zes	則是
zh-test-mixed-right	則是	zshi	則是
zh-test-full	辭退	citui	辭退
zh-test-initial	辭退	ct	辭退
zh-test-mixed-left	辭退	cit	辭退
zh-test-mixed-right	辭退	ctui	辭退
zh-test-full	首映	shouying	首映
zh-test-initial	首映	sy	首映
zh-test-mixed-left	首映	shouy	首映
zh-test-mixed-right	首映	sying	首映
zh-test-full	遺址	yizhi	遺址
zh-test-initial	遺址	yz	遺址
zh-test-mixed-left	遺址	yiz	遺址
zh-test-mixed-right	遺址	yzhi	遺址
zh-test-full	首席	shouxi	首席
